DOCUMENT ID	TYPE	START POSITION	END POSITION	MATCHED TERM	PREFERRED FORM	ENTITY ID	ZONE	SENTENCE ID	ORIGIN	UMLS CUI
Epicrisis22	biolink:OntologyClass	2289	2293	pale	low saturation	PATO:0000328_SYNONYM		S18	hp-full.json	CUI-less
Epicrisis22	biolink:PhenotypicFeature	2289	2293	pale	Pallor	HP:0000980_SYNONYM		S18	hp-full.json	CUI-less
Epicrisis22	biolink:OntologyClass	2643	2653	completion	offset quality	PATO:0002324_SYNONYM		S21	hp-full.json	CUI-less
Epicrisis22	biolink:ChemicalSubstance	2672	2674	Co	cobalt atom	CHEBI:27638_SYNONYM		S21	hp-full.json	CUI-less
Epicrisis22	biolink:PhenotypicFeature	2845	2854	Frequency	Frequency	HP:0040279		S22	hp-full.json	CUI-less
Epicrisis22	biolink:OntologyClass	2845	2854	Frequency	frequency	PATO:0000044		S22	hp-full.json	CUI-less
Epicrisis22	biolink:ChemicalSubstance	2911	2913	Co	cobalt atom	CHEBI:27638_SYNONYM		S24	hp-full.json	CUI-less
Epicrisis22	biolink:OntologyClass	2990	2998	complete	offset quality	PATO:0002324_SYNONYM		S24	hp-full.json	CUI-less
Epicrisis22	biolink:OntologyClass	3061	3071	completion	offset quality	PATO:0002324_SYNONYM		S24	hp-full.json	CUI-less
Epicrisis22	biolink:OntologyClass	3096	3102	liquid	quality of a liquid	PATO:0001548_SYNONYM		S24	hp-full.json	CUI-less
Epicrisis22	biolink:OntologyClass	3172	3177	Times	duration	PATO:0001309_SYNONYM		S24	hp-full.json	CUI-less
Epicrisis22	biolink:OntologyClass	3201	3209	continue	continuous	PATO:0000689		S24	hp-full.json	CUI-less
Epicrisis22	biolink:OntologyClass	3201	3209	continue	continuant	BFO:0000002		S24	hp-full.json	CUI-less
Epicrisis22	biolink:OntologyClass	3216	3222	finish	ends	RO:0002229_SYNONYM		S24	hp-full.json	CUI-less
Epicrisis22	biolink:OntologyClass	3335	3343	continue	continuous	PATO:0000689		S24	hp-full.json	CUI-less
Epicrisis22	biolink:OntologyClass	3335	3343	continue	continuant	BFO:0000002		S24	hp-full.json	CUI-less
Epicrisis22	biolink:ChemicalSubstance	3411	3415	Paed	propionic acid	CHEBI:30768_SYNONYM		S24	hp-full.json	CUI-less
Epicrisis22	biolink:AnatomicalEntity	3411	3415	Paed	subclavian artery	UBERON:0001533_SYNONYM		S24	hp-full.json	CUI-less
Epicrisis22	biolink:ChemicalSubstance	3411	3415	Paed	phenylacetic acid	CHEBI:30745_SYNONYM		S24	hp-full.json	CUI-less
Epicrisis22	biolink:OntologyClass	3450	3456	liquid	quality of a liquid	PATO:0001548_SYNONYM		S25	hp-full.json	CUI-less
Epicrisis22	biolink:OntologyClass	3548	3556	continue	continuous	PATO:0000689		S25	hp-full.json	CUI-less
Epicrisis22	biolink:OntologyClass	3548	3556	continue	continuant	BFO:0000002		S25	hp-full.json	CUI-less
Epicrisis22	biolink:ChemicalSubstance	3575	3583	Steroids	steroid	CHEBI:35341		S25	hp-full.json	CUI-less
Epicrisis22	biolink:ChemicalSubstance	3575	3583	Steroids	steroid	CHEBI:35341_SYNONYM		S25	hp-full.json	CUI-less
Epicrisis22	biolink:PhenotypicFeature	3701	3703	mi	Myocardial infarction	HP:0001658_SYNONYM		S26	hp-full.json	CUI-less
Epicrisis22	biolink:PhenotypicFeature	3735	3737	mi	Myocardial infarction	HP:0001658_SYNONYM		S26	hp-full.json	CUI-less
Epicrisis22	biolink:OntologyClass	3752	3761	increased	increased amount	PATO:0000470_SYNONYM		S26	hp-full.json	CUI-less
Epicrisis22	biolink:ChemicalSubstance	3778	3779	N	L-asparagine	CHEBI:17196_SYNONYM		S27	hp-full.json	CUI-less
Epicrisis22	biolink:ChemicalSubstance	3778	3779	N	nitrogen atom	CHEBI:25555_SYNONYM		S27	hp-full.json	CUI-less
Epicrisis22	biolink:ChemicalSubstance	3778	3779	N	asparagine	CHEBI:22653_SYNONYM		S27	hp-full.json	CUI-less
Epicrisis22	biolink:OntologyClass	3856	3865	increased	increased amount	PATO:0000470_SYNONYM		S27	hp-full.json	CUI-less
Epicrisis22	biolink:ChemicalSubstance	4004	4005	N	L-asparagine	CHEBI:17196_SYNONYM		S28	hp-full.json	CUI-less
Epicrisis22	biolink:ChemicalSubstance	4004	4005	N	nitrogen atom	CHEBI:25555_SYNONYM		S28	hp-full.json	CUI-less
Epicrisis22	biolink:ChemicalSubstance	4004	4005	N	asparagine	CHEBI:22653_SYNONYM		S28	hp-full.json	CUI-less
Epicrisis22	biolink:OntologyClass	4067	4073	weight	weight	PATO:0000128		S29	hp-full.json	CUI-less
Epicrisis22	biolink:OntologyClass	4119	4126	started	starts	RO:0002223		S29	hp-full.json	CUI-less
Epicrisis22	biolink:ChemicalSubstance	4245	4247	14	tetradecanoic acid	CHEBI:28875_SYNONYM		S30	hp-full.json	CUI-less
Epicrisis22	biolink:OntologyClass	4311	4320	Completed	offset quality	PATO:0002324_SYNONYM		S31	hp-full.json	CUI-less
Epicrisis22	biolink:OntologyClass	4412	4421	Completed	offset quality	PATO:0002324_SYNONYM		S32	hp-full.json	CUI-less
Epicrisis22	biolink:AnatomicalEntity	4584	4586	Da	dorsal aorta	UBERON:0005805_SYNONYM		S32	hp-full.json	CUI-less
Epicrisis22	biolink:ChemicalSubstance	4584	4586	Da	D-aspartic acid	CHEBI:17364_SYNONYM		S32	hp-full.json	CUI-less
Epicrisis22	biolink:ChemicalSubstance	4633	4635	14	tetradecanoic acid	CHEBI:28875_SYNONYM		S32	hp-full.json	CUI-less
Epicrisis22	biolink:OntologyClass	4654	4663	Continued	continuous	PATO:0000689		S32	hp-full.json	CUI-less
Epicrisis22	biolink:OntologyClass	4654	4663	Continued	continuant	BFO:0000002		S32	hp-full.json	CUI-less
Epicrisis23	biolink:ChemicalSubstance	3	4	M	methionine	CHEBI:16811_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:PhenotypicFeature	77	84	chronic	Chronic	HP:0011010		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	77	84	chronic	chronic	PATO:0001863		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	77	84	chronic	increased duration	PATO:0000498_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:AnatomicalEntity	98	102	lung	pair of lungs	UBERON:0000170_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:AnatomicalEntity	98	102	lung	lung	UBERON:0002048		S1	hp-full.json	CUI-less
Epicrisis23	biolink:PhenotypicFeature	98	111	lung diseases	Abnormal lung morphology	HP:0002088_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:PhenotypicFeature	119	133	family history	Family history	HP:0032316		S1	hp-full.json	CUI-less
Epicrisis23	biolink:AnatomicalEntity	156	160	died	diencephalon	UBERON:0001894_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:AnatomicalEntity	164	169	brain	brain	UBERON:0000955		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	170	180	hemorrhage	broken	PATO:0001444_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:AnatomicalEntity	209	213	died	diencephalon	UBERON:0001894_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:PhenotypicFeature	217	231	gastric cancer	Stomach cancer	HP:0012126_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:PhenotypicFeature	225	231	cancer	Neoplasm	HP:0002664_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:PhenotypicFeature	283	288	Onset	Onset	HP:0003674		S1	hp-full.json	CUI-less
Epicrisis23	biolink:PhenotypicFeature	324	333	tachypnea	Tachypnea	HP:0002789		S1	hp-full.json	CUI-less
Epicrisis23	biolink:PhenotypicFeature	335	342	dyspnea	Dyspnea	HP:0002094		S1	hp-full.json	CUI-less
Epicrisis23	biolink:PhenotypicFeature	347	354	anaemia	Anemia	HP:0001903_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:PhenotypicFeature	382	391	pneumonia	Pneumonia	HP:0002090		S1	hp-full.json	CUI-less
Epicrisis23	biolink:ChemicalSubstance	396	403	glucose	glucose	CHEBI:17234		S1	hp-full.json	CUI-less
Epicrisis23	biolink:ChemicalSubstance	396	403	glucose	D-glucopyranose	CHEBI:4167_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:Protein	396	428	glucose-6-phosphat-dehydrogenase	glucose-6-phosphate dehydrogenase	PR:000050060		S1	hp-full.json	CUI-less
Epicrisis23	biolink:ChemicalSubstance	406	414	phosphat	phosphate ion	CHEBI:35780_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:ChemicalSubstance	406	414	phosphat	hydrogenphosphate	CHEBI:43474_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:ChemicalSubstance	406	414	phosphat	phosphoric acid	CHEBI:26078_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:ChemicalSubstance	406	414	phosphat	phosphate(3-)	CHEBI:18367_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:ChemicalSubstance	406	414	phosphat	phosphate	CHEBI:26020		S1	hp-full.json	CUI-less
Epicrisis23	biolink:ChemicalSubstance	406	414	phosphat	phosphate	CHEBI:26020_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	441	448	reduced	decreased size	PATO:0000587_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	441	448	reduced	decreased amount	PATO:0001997_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:MolecularActivity	449	464	enzyme activity	catalytic activity	GO:0003824_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	471	482	hemorrhagic	broken	PATO:0001444_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:PhenotypicFeature	553	561	episodes	Episodic	HP:0025303		S1	hp-full.json	CUI-less
Epicrisis23	biolink:PhenotypicFeature	572	592	respiratory distress	Respiratory distress	HP:0002098		S1	hp-full.json	CUI-less
Epicrisis23	biolink:PhenotypicFeature	608	614	anemia	Anemia	HP:0001903		S1	hp-full.json	CUI-less
Epicrisis23	biolink:PhenotypicFeature	616	625	recurrent	Recurrent	HP:0031796		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	616	625	recurrent	recurrent	PATO:0000427		S1	hp-full.json	CUI-less
Epicrisis23	biolink:AnatomicalEntity	634	639	blood	blood	UBERON:0000178		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	850	859	intensive	intensity	PATO:0000049		S1	hp-full.json	CUI-less
Epicrisis23	biolink:PhenotypicFeature	850	859	intensive	Severity	HP:0012824_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	911	915	long	increased length	PATO:0000573_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:PhenotypicFeature	1169	1178	recurrent	Recurrent	HP:0031796		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	1169	1178	recurrent	recurrent	PATO:0000427		S1	hp-full.json	CUI-less
Epicrisis23	biolink:ChemicalSubstance	1179	1193	corticosteroid	corticosteroid	CHEBI:50858_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:ChemicalSubstance	1179	1193	corticosteroid	corticosteroid	CHEBI:50858		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	1230	1244	intermittently	discontinuous	PATO:0000690_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:PhenotypicFeature	1230	1244	intermittently	Recurrent	HP:0031796_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:BiologicalProcess	1309	1317	sleeping	sleep	GO:0030431		S1	hp-full.json	CUI-less
Epicrisis23	biolink:ChemicalSubstance	1348	1358	antibiotic	antimicrobial agent	CHEBI:33281_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	1390	1404	intermittently	discontinuous	PATO:0000690_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:PhenotypicFeature	1390	1404	intermittently	Recurrent	HP:0031796_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:ChemicalSubstance	1424	1430	folate	folic acids	CHEBI:37445_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:ChemicalSubstance	1424	1430	folate	folates	CHEBI:67011		S1	hp-full.json	CUI-less
Epicrisis23	biolink:ChemicalSubstance	1424	1430	folate	folate(2-)	CHEBI:62501_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:ChemicalSubstance	1424	1430	folate	folates	CHEBI:67011_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:ChemicalSubstance	1424	1430	folate	folic acid	CHEBI:27470_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:ChemicalSubstance	1432	1439	vitamin	vitamin	CHEBI:33229_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:ChemicalSubstance	1432	1439	vitamin	vitamin	CHEBI:33229		S1	hp-full.json	CUI-less
Epicrisis23	biolink:ChemicalSubstance	1432	1441	vitamin D	vitamin D	CHEBI:27300		S1	hp-full.json	CUI-less
Epicrisis23	biolink:ChemicalSubstance	1440	1441	D	aspartic acid	CHEBI:22660_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:ChemicalSubstance	1440	1441	D	L-aspartic acid	CHEBI:17053_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	1455	1469	intermittently	discontinuous	PATO:0000690_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:PhenotypicFeature	1455	1469	intermittently	Recurrent	HP:0031796_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	1482	1496	intermittently	discontinuous	PATO:0000690_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:PhenotypicFeature	1482	1496	intermittently	Recurrent	HP:0031796_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:PhenotypicFeature	1559	1565	stable	Stable	HP:0031915		S1	hp-full.json	CUI-less
Epicrisis23	biolink:PhenotypicFeature	1629	1645	Cushing-syndrome	Increased circulating cortisol level	HP:0003118_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:AnatomicalEntity	1670	1678	arterial	artery	UBERON:0001637_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:AnatomicalEntity	1670	1678	arterial	artery	UBERON:0001637		S1	hp-full.json	CUI-less
Epicrisis23	biolink:PhenotypicFeature	1679	1691	hypertension	Hypertension	HP:0000822		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	1721	1727	normal	normal	PATO:0000461		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	1747	1753	normal	normal	PATO:0000461		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	1838	1844	normal	normal	PATO:0000461		S1	hp-full.json	CUI-less
Epicrisis23	biolink:PhenotypicFeature	1845	1852	myocard	Myocarditis	HP:0012819		S1	hp-full.json	CUI-less
Epicrisis23	biolink:AnatomicalEntity	1853	1858	Blood	blood	UBERON:0000178		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	1859	1867	pressure	pressure	PATO:0001025		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OrganismalEntity	1882	1883	h	Homo sapiens	NCBITaxon:9606_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:AnatomicalEntity	1886	1894	arterial	artery	UBERON:0001637_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:AnatomicalEntity	1886	1894	arterial	artery	UBERON:0001637		S1	hp-full.json	CUI-less
Epicrisis23	biolink:PhenotypicFeature	1895	1907	hypertension	Hypertension	HP:0000822		S1	hp-full.json	CUI-less
Epicrisis23	biolink:AnatomicalEntity	1928	1935	abdomen	abdomen	UBERON:0000916		S1	hp-full.json	CUI-less
Epicrisis23	biolink:AnatomicalEntity	1981	1985	lung	pair of lungs	UBERON:0000170_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:AnatomicalEntity	1981	1985	lung	lung	UBERON:0002048		S1	hp-full.json	CUI-less
Epicrisis23	biolink:AnatomicalEntity	1986	1992	tissue	tissue	UBERON:0000479		S1	hp-full.json	CUI-less
Epicrisis23	biolink:AnatomicalEntity	1994	2002	pulmonal	pair of lungs	UBERON:0000170_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:PhenotypicFeature	2003	2008	edema	Edema	HP:0000969		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	2003	2008	edema	edematous	PATO:0001450_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	2043	2053	decreasing	decreased amount	PATO:0001997_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:BiologicalProcess	2076	2083	segment	segmentation	GO:0035282		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	2128	2134	normal	normal	PATO:0000461		S1	hp-full.json	CUI-less
Epicrisis23	biolink:AnatomicalEntity	2198	2201	fat	adipose tissue	UBERON:0001013_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:ChemicalSubstance	2221	2224	PAS	propionic acid	CHEBI:30768_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:AnatomicalEntity	2221	2224	PAS	subclavian artery	UBERON:0001533_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:ChemicalSubstance	2221	2224	PAS	phenylacetic acid	CHEBI:30745_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:PhenotypicFeature	2248	2264	immunodeficiency	Immunodeficiency	HP:0002721		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	2266	2272	normal	normal	PATO:0000461		S1	hp-full.json	CUI-less
Epicrisis23	biolink:Cell	2280	2286	T-cell	T cell	CL:0000084_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:Cell	2280	2286	T-cell	T cell	CL:0000084		S1	hp-full.json	CUI-less
Epicrisis23	biolink:Cell	2282	2286	cell	cell	CL:0000000		S1	hp-full.json	CUI-less
Epicrisis23	biolink:CellularComponent	2282	2286	cell	cell	GO:0005623		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	2287	2295	function	functionality	PATO:0001509		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	2287	2295	function	function	BFO:0000034		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	2287	2295	function	functional	PATO:0001510		S1	hp-full.json	CUI-less
Epicrisis23	biolink:Cell	2312	2322	phagocytic	phagocyte	CL:0000234		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	2323	2331	function	functionality	PATO:0001509		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	2323	2331	function	function	BFO:0000034		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	2323	2331	function	functional	PATO:0001510		S1	hp-full.json	CUI-less
Epicrisis23	biolink:Cell	2336	2346	neutrophil	neutrophil	CL:0000775		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	2347	2355	function	functionality	PATO:0001509		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	2347	2355	function	function	BFO:0000034		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	2347	2355	function	functional	PATO:0001510		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	2356	2363	defects	non-functional	PATO:0001511_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	2356	2363	defects	abnormal	PATO:0000460_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:AnatomicalEntity	2408	2412	Lung	pair of lungs	UBERON:0000170_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:AnatomicalEntity	2408	2412	Lung	lung	UBERON:0002048		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	2474	2482	function	functionality	PATO:0001509		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	2474	2482	function	function	BFO:0000034		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	2474	2482	function	functional	PATO:0001510		S1	hp-full.json	CUI-less
Epicrisis23	biolink:AnatomicalEntity	2606	2611	Sweat	sweat	UBERON:0001089		S1	hp-full.json	CUI-less
Epicrisis23	biolink:PhenotypicFeature	2606	2611	Sweat	Hyperhidrosis	HP:0000975_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:AnatomicalEntity	2612	2616	test	testis	UBERON:0000473_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:ChemicalSubstance	2628	2636	chloride	chloride	CHEBI:17996		S1	hp-full.json	CUI-less
Epicrisis23	biolink:AnatomicalEntity	2693	2697	Test	testis	UBERON:0000473_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:ChemicalSubstance	2711	2715	acid	acid	CHEBI:37527_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:ChemicalSubstance	2711	2715	acid	acid	CHEBI:37527		S1	hp-full.json	CUI-less
Epicrisis23	biolink:PhenotypicFeature	2846	2855	recurrent	Recurrent	HP:0031796		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	2846	2855	recurrent	recurrent	PATO:0000427		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	2856	2867	hemorrhagic	broken	PATO:0001444_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis23	biolink:PhenotypicFeature	2887	2912	respiratory insufficiency	Respiratory insufficiency	HP:0002093		S1	hp-full.json	CUI-less
Epicrisis23	biolink:OntologyClass	2899	2912	insufficiency	insufficient	PATO:0001628		S1	hp-full.json	CUI-less
CaseReport7	biolink:ChemicalSubstance	25	26	E	L-glutamic acid	CHEBI:16015_SYNONYM		S1	hp-full.json	CUI-less
CaseReport7	biolink:ChemicalSubstance	25	26	E	glutamic acid	CHEBI:18237_SYNONYM		S1	hp-full.json	CUI-less
CaseReport7	biolink:ChemicalSubstance	29	30	E	L-glutamic acid	CHEBI:16015_SYNONYM		S1	hp-full.json	CUI-less
CaseReport7	biolink:ChemicalSubstance	29	30	E	glutamic acid	CHEBI:18237_SYNONYM		S1	hp-full.json	CUI-less
CaseReport7	biolink:PhenotypicFeature	85	99	IgA Deficiency	Decreased circulating IgA level	HP:0002720_SYNONYM		S1	hp-full.json	CUI-less
CaseReport7	biolink:ChemicalSubstance	155	158	glu	L-glutamic acid	CHEBI:16015_SYNONYM		S1	hp-full.json	CUI-less
CaseReport7	biolink:ChemicalSubstance	155	158	glu	glutamic acid	CHEBI:18237_SYNONYM		S1	hp-full.json	CUI-less
CaseReport7	biolink:PhenotypicFeature	355	365	hemoptysis	Hemoptysis	HP:0002105		S2	hp-full.json	CUI-less
CaseReport7	biolink:PhenotypicFeature	367	376	recurrent	Recurrent	HP:0031796		S2	hp-full.json	CUI-less
CaseReport7	biolink:OntologyClass	367	376	recurrent	recurrent	PATO:0000427		S2	hp-full.json	CUI-less
CaseReport7	biolink:OntologyClass	386	396	hemorrhage	broken	PATO:0001444_SYNONYM		S2	hp-full.json	CUI-less
CaseReport7	biolink:PhenotypicFeature	398	405	dyspnea	Dyspnea	HP:0002094		S2	hp-full.json	CUI-less
CaseReport7	biolink:ChemicalSubstance	410	414	iron	iron atom	CHEBI:18248_SYNONYM		S2	hp-full.json	CUI-less
CaseReport7	biolink:PhenotypicFeature	410	432	iron deficiency anemia	Iron deficiency anemia	HP:0001891_SYNONYM		S2	hp-full.json	CUI-less
CaseReport7	biolink:PhenotypicFeature	410	432	iron deficiency anemia	Iron deficiency anemia	HP:0001891		S2	hp-full.json	CUI-less
CaseReport7	biolink:PhenotypicFeature	426	432	anemia	Anemia	HP:0001903		S2	hp-full.json	CUI-less
CaseReport7	biolink:PhenotypicFeature	444	452	frequent	Frequent	HP:0040282		S3	hp-full.json	CUI-less
CaseReport7	biolink:OntologyClass	444	452	frequent	increased frequency	PATO:0000380_SYNONYM		S3	hp-full.json	CUI-less
CaseReport7	biolink:PhenotypicFeature	468	478	autoimmune	Autoimmunity	HP:0002960		S3	hp-full.json	CUI-less
